,customer_id,income_date,income_category,income_source,amount,tax_amount,currency,frequency,description,annual_income_category,bank
933,2750,2016-07-24,Kinh doanh,Kinh doanh,26537.14,11929.0,USD,Hàng năm,Ground back factor authority single successful. North for dog ability allow sort so.,Dưới 300 triệu,Citizen candidate to news hand series investment trouble. Pretty how blood participant.
934,2991,2021-09-04,Lương,Đầu tư,15621.13,15600.11,USD,Hàng tháng,Information itself walk. Reason indicate ahead. Case official almost chair so.,Dưới 300 triệu,Treat own drop TV. Determine myself together year option structure conference.
935,2101,2020-01-16,Kinh doanh,Bất động sản,20521.8,16676.39,VND,Hàng tháng,Size remain he yet leader seat book. Buy up anything hour light gun.,Dưới 300 triệu,Us try choose. Finish scientist law general. Public build peace.
936,2411,2016-02-14,Bất động sản,Đầu tư,9785.1,22000.46,EUR,Hàng năm,Thousand house close better catch building change. Woman already put international federal.,Dưới 300 triệu,Especially democratic another wall benefit wrong. Road ahead since security.
937,2995,2013-10-21,Bất động sản,Lương,19746.28,10934.18,USD,Hàng năm,Sense teach power instead positive two. Lot form real system. Take school surface recently.,Dưới 300 triệu,Foreign song play argue wide agent feeling.
938,2629,2022-04-19,Đầu tư,Lương,9052.96,29010.31,VND,Hàng tháng,Off out above way door. Provide change certain.,Dưới 300 triệu,Change despite knowledge report chance would old third. Yourself hour age image west cup recent.
939,2871,2014-12-08,Đầu tư,Kinh doanh,9350.91,26359.56,EUR,Hàng tháng,Glass same issue suffer what money take. Coach doctor approach message.,Dưới 300 triệu,Action either success talk try state. National remain school heart raise and plant however.
940,2240,2021-03-29,Lương,Bất động sản,12202.68,8645.64,EUR,Hàng tháng,Police worker success everyone heart factor finish.,Dưới 300 triệu,Recent understand police really board industry often. Thank thousand public which raise available.
941,2623,2019-12-29,Đầu tư,Kinh doanh,8076.03,21418.94,VND,Hàng năm,Entire animal firm artist behind owner happy field. Expect need special street.,Dưới 300 triệu,Prevent now court. Teacher final skin practice health level eye.
942,2640,2020-07-07,Lương,Kinh doanh,9407.57,21452.73,VND,Hàng tháng,Few difficult major position represent debate society. Sell food professional.,Dưới 300 triệu,Education everybody then health organization put investment let. Mr agreement skin may century.
943,2979,2016-04-01,Bất động sản,Lương,13156.37,19205.59,EUR,Hàng năm,Eye nature these nature baby. Put professor kitchen fish box both worry.,Dưới 300 triệu,Human with provide kind black. Someone collection friend Mr.
944,2183,2022-04-03,Lương,Đầu tư,14569.13,14649.35,VND,Hàng năm,Follow expert now. Raise former laugh chair give local hope.,Dưới 300 triệu,Rich almost travel performance team article health.
945,2345,2017-08-11,Kinh doanh,Đầu tư,27026.34,20174.98,VND,Hàng năm,Many out focus move mention paper travel care.,Dưới 300 triệu,Threat development particular blood according east. Ready four until situation name.
946,2197,2019-02-14,Bất động sản,Bất động sản,7336.71,16057.98,VND,Hàng tháng,Most responsibility operation least possible indicate focus evening.,Dưới 300 triệu,Allow stage suffer contain. Home test together chance accept about church.
947,2264,2016-09-20,Đầu tư,Bất động sản,25321.19,23568.73,USD,Hàng tháng,Call choose worker.,Dưới 300 triệu,Difference store upon simply. Per especially fund score.
948,2366,2014-04-05,Kinh doanh,Kinh doanh,18485.51,21086.83,USD,Hàng tháng,"Name reach resource if. Whom less read old.
Specific site region understand.",Dưới 300 triệu,Cost center candidate good. For hard month discover nearly.
949,2269,2020-03-10,Kinh doanh,Kinh doanh,21617.82,25022.7,EUR,Hàng tháng,Despite college important them kind. Writer number remember stop education matter event.,Dưới 300 triệu,Growth nation keep. Spend say mouth act bad. Whose those issue wind.
950,2807,2016-04-05,Đầu tư,Lương,23492.63,16147.57,USD,Hàng tháng,Hot response save site interest risk sister. However space road really six open young able.,Dưới 300 triệu,Day buy plan recently key. Ago total authority.
951,2990,2020-11-12,Lương,Kinh doanh,5916.92,13855.15,VND,Hàng tháng,Than religious small relationship study. Necessary true continue drive put.,Dưới 300 triệu,Need hospital occur ago. With attention town. Idea citizen decide north represent.
952,2686,2014-01-29,Kinh doanh,Kinh doanh,9688.06,25304.34,EUR,Hàng tháng,Us gas institution any stock. Area manager service place seem.,Dưới 300 triệu,Central with senior treatment big. Heart where Democrat color sound already can radio.
953,2518,2023-06-23,Lương,Bất động sản,17352.93,20681.66,EUR,Hàng tháng,"Describe itself city easy must.
Word change common represent pressure down door recognize.",Dưới 300 triệu,Mrs agree though film collection. Some board out manage. Phone include prepare pull develop grow.
954,2535,2021-05-11,Kinh doanh,Lương,25398.18,15657.88,VND,Hàng năm,Behavior power become spend avoid. Face history world none citizen.,Dưới 300 triệu,Common sign grow prevent drive yet strong.
955,2313,2016-12-05,Đầu tư,Lương,27903.76,13538.24,USD,Hàng năm,On present eye table. Drop because next laugh case. Full series organization whether.,Dưới 300 triệu,Center loss main play ten cut. Anything development foreign.
956,2485,2021-08-12,Đầu tư,Kinh doanh,15930.59,21896.38,EUR,Hàng năm,Issue foreign stay right. Matter road owner including road whose trade source. Him tend safe girl.,Dưới 300 triệu,Near hard animal number. Give who despite.
957,2266,2021-06-02,Lương,Lương,14601.14,16877.37,USD,Hàng năm,Matter manager bar prepare. Nature together true certainly room mother.,Dưới 300 triệu,Option four choice seek again coach stop choice. Simply likely station ask but book stage.
958,2183,2016-05-22,Kinh doanh,Lương,25887.11,26149.25,USD,Hàng năm,"One fire candidate policy. Mean talk receive eat end.
Tend old executive capital certain adult.",Dưới 300 triệu,Clearly tree miss hear civil trip southern.
959,2768,2022-01-23,Lương,Kinh doanh,6160.43,20509.3,VND,Hàng năm,Him bed thank fly.,Dưới 300 triệu,Hair style time property daughter impact. Staff follow participant minute baby.
960,2006,2017-05-11,Kinh doanh,Kinh doanh,22211.9,25516.09,USD,Hàng tháng,Into top ahead young. Each too truth president positive.,Dưới 300 triệu,Me teach customer care everything. Thought unit offer.
961,2105,2015-07-11,Bất động sản,Đầu tư,5820.87,6916.18,USD,Hàng năm,Yard push industry everything give that. Since eight when mother campaign.,Dưới 300 triệu,Defense growth fire evidence eat.
962,2715,2023-01-08,Lương,Bất động sản,19797.06,12643.7,USD,Hàng tháng,Nothing data why rock stop later. Behind high citizen in office product.,Dưới 300 triệu,System media year skin firm whether wrong. With you truth place.
963,2768,2021-12-05,Kinh doanh,Kinh doanh,21443.58,22258.68,EUR,Hàng tháng,Write culture prepare interest during. Begin those score may affect.,Dưới 300 triệu,Eat miss play charge. Sort field learn can peace. Wind wall class treatment to wind drive.
964,2447,2020-03-19,Kinh doanh,Kinh doanh,29018.01,7401.2,USD,Hàng tháng,Happen right or fast maintain. Relate enough modern responsibility.,Dưới 300 triệu,Cover sea detail approach enjoy. She marriage back wait. Rule beat or concern.
965,2563,2014-10-04,Đầu tư,Bất động sản,28692.01,25937.82,VND,Hàng năm,Prove second young must story. Difficult month week.,Dưới 300 triệu,Explain always buy mention fish. Upon religious weight security top never base. Throw not feel bar.
966,2197,2015-08-11,Đầu tư,Đầu tư,7872.5,21129.63,EUR,Hàng tháng,Condition unit the leg. Fast real around suggest environment prove. Tell poor project better.,Dưới 300 triệu,There off care letter forward. Memory kid eat standard.
967,2496,2016-05-03,Lương,Bất động sản,13887.05,27381.92,VND,Hàng năm,Choice deal staff interview head contain thus. Never have between reflect.,Dưới 300 triệu,Concern effect lose. Letter street after they change bad. Control may reduce rather discover.
968,2917,2020-07-27,Đầu tư,Lương,19461.62,23087.43,VND,Hàng năm,Heart go summer hospital quite military. Pull appear charge respond.,Dưới 300 triệu,Artist believe seat economic rise. Community population throw respond walk.
969,2470,2018-02-21,Lương,Kinh doanh,12204.42,26216.92,EUR,Hàng tháng,Employee program program agreement out approach. South popular case man hold commercial since.,Dưới 300 triệu,Provide court event environmental. Cultural family involve price support dark by life.
970,2955,2020-12-17,Lương,Bất động sản,15762.3,28611.39,USD,Hàng năm,Water those really kitchen least wonder visit myself. Benefit moment also stage.,Dưới 300 triệu,"Police doctor town laugh best way.
Rich item about accept know yard. News sure point provide."
971,2574,2022-07-07,Kinh doanh,Bất động sản,17482.02,21225.37,EUR,Hàng năm,Wish order suddenly visit pass which. Sound push so relate care situation capital.,Dưới 300 triệu,Across gas southern her data network hot mind. Yes few policy idea light.
972,2950,2019-12-02,Đầu tư,Bất động sản,16680.8,10222.44,EUR,Hàng tháng,Seem pick put enter claim between. Employee quality lay.,Dưới 300 triệu,Benefit event minute follow if arrive. Position develop there individual matter.
973,2136,2014-12-22,Lương,Đầu tư,23366.66,24117.44,USD,Hàng tháng,Year buy into front treatment decade. Hit stage important trade.,Dưới 300 triệu,Between stop score. Cut heart individual past answer value.
974,2214,2015-04-17,Đầu tư,Đầu tư,8633.75,27860.52,VND,Hàng tháng,Quickly crime big people early whether. Effort itself any against new.,Dưới 300 triệu,Prepare claim indicate travel his. Officer art age debate three of.
975,2676,2014-08-26,Kinh doanh,Kinh doanh,15182.73,26129.13,USD,Hàng năm,Each enter just yeah market sign much. Democrat sort Democrat me allow cost.,Dưới 300 triệu,Language very significant service five. Environmental raise hour audience. Enough how may east.
976,2348,2014-01-22,Kinh doanh,Kinh doanh,28430.2,13207.31,VND,Hàng tháng,Specific her scene doctor much once hour.,Dưới 300 triệu,Concern agency college view wall.
977,2175,2022-03-11,Đầu tư,Lương,7801.21,20624.15,VND,Hàng năm,Need score hundred your. Million table option information in bed when.,Dưới 300 triệu,Catch arm course month reason then recently. Region management statement sure all.
978,2605,2023-01-18,Lương,Lương,9353.2,24795.73,VND,Hàng năm,Really article may quite month five state nature. Law prove guy between box while.,Dưới 300 triệu,List hear feel traditional civil role cut.
979,2743,2022-12-31,Bất động sản,Kinh doanh,29026.05,15022.95,VND,Hàng năm,Fine decade beat maintain. Wind toward teach star baby keep.,Dưới 300 triệu,Civil seek shoulder machine. Half way soon market. Economic down want order art American.
980,2855,2022-10-14,Đầu tư,Lương,17552.47,12206.74,USD,Hàng tháng,Anything not board seek safe. Tonight least say book year watch hand. Raise star option.,Dưới 300 triệu,Method everyone response story local support perform something. Easy make blood.
981,2294,2017-03-08,Lương,Lương,14258.69,7865.49,EUR,Hàng năm,Time picture no technology station. Million like cup per. Middle operation theory.,Dưới 300 triệu,Five less create political occur. Size model subject.
982,2282,2022-01-15,Lương,Lương,18801.93,11827.01,USD,Hàng tháng,Media teach understand view stand. Indicate force movie let than resource strong.,Dưới 300 triệu,People cover there sit management light.
983,2787,2017-11-10,Đầu tư,Bất động sản,11608.38,23858.52,VND,Hàng năm,Maybe letter strong concern stay public. Pick rise affect car executive wide concern.,Dưới 300 triệu,Consider policy help. Wait prepare line.
